"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0007059","chromosome segregation","170/3017","373/12185",5.48845320851625e-19,2.95882512471111e-15,2.71880639992394e-15,"10459/64793/55143/991/11004/6491/55706/23421/163786/29899/84722/83540/55732/91687/7175/259266/9928/4751/1063/126731/11130/983/5728/3832/64210/9126/4288/10844/81930/3619/113130/4361/23310/9918/196528/29127/9700/10540/9735/5901/221150/55835/440145/10426/57820/54930/9985/9787/8110/23015/440270/701/90417/57082/11339/51203/9133/55055/9493/9055/116028/54820/5347/3835/100130958/55839/81620/83903/9212/7156/10615/990/7153/29893/8678/672/146909/996/3837/56155/348235/83990/9400/332/10403/57132/55125/220134/147841/93323/55201/8193/2068/23636/51112/79677/348654/79172/22924/27436/23397/699/64682/57405/9874/151246/55355/22974/9371/128866/79980/81610/4605/11065/6790/81027/54069/11200/11144/79019/29781/56852/2177/151648/7155/10274/10051/1894/10460/79441/64151/1060/1062/4085/84057/79682/9319/25836/64105/891/64946/26112/9232/54908/203068/3833/55166/7272/387103/348995/26271/9031/9275/6604/54892/9639/157313/157570/7013/9134/5885/225689/54801/10592/55755/8243/24137/2491/56271/55559",170,"Biological Process"
"GO:0000280","nuclear division","160/3017","350/12185",4.34380544221493e-18,1.17087275694904e-14,1.07589202163492e-14,"10459/64793/55143/991/11004/8438/55706/84722/11022/83540/7175/259266/9928/4751/1063/126731/84930/11130/983/5728/9585/3832/9126/4288/5719/3481/1028/81930/3619/113130/9633/4361/1111/23310/10635/9918/11331/29127/9700/10540/9735/5901/675/8900/440145/79866/57820/9985/57697/9787/701/90417/57082/5888/51203/9133/55055/9493/9055/9088/84464/54820/5347/3835/100130958/81620/2175/83903/9212/10615/7153/29893/8678/146909/3837/146956/10040/56155/5889/83990/8877/332/10403/57132/55125/147841/23636/27338/348654/6683/27436/23397/699/57405/994/23236/22974/9371/128866/79980/4605/11065/6790/5902/11200/3976/11144/5155/29781/2177/151648/7155/7474/10274/10051/64151/1060/255324/1062/4085/84057/9319/25836/64105/891/995/9232/54908/4488/3833/116138/9820/23113/55023/7272/26271/6196/54443/9031/858/54892/9639/80346/157313/4603/7013/25788/9134/5885/27085/225689/4781/80010/1164/10592/55755/54461/8243/24137/2491",160,"Biological Process"
"GO:0006260","DNA replication","128/3017","260/12185",6.6152498945595e-18,1.18876040605234e-14,1.09232863171218e-14,"3399/6118/5928/4678/4998/8317/8412/1660/51514/142/55388/2658/983/1763/27343/9126/79892/6240/79733/374393/2237/23649/57804/10714/4361/1111/5763/1663/1017/8914/5557/4673/144455/5985/5426/675/5983/79596/11198/57697/5427/11169/5888/1854/9768/80119/54962/90381/641/63922/84464/116028/23594/64785/55159/51659/81620/7126/79915/990/672/80174/11143/146956/9400/7083/9984/125476/4782/10036/10535/4784/10856/5424/6241/348654/7349/84083/4175/580/5111/84515/9837/25939/29980/8208/8318/4174/10293/10721/4171/11073/253461/5984/353497/23244/890/201973/51053/3159/27154/5429/4172/5558/253714/26271/6119/1956/5982/10926/4176/222229/157570/7486/84296/4173/7013/4683/9134/50484/79075/4796/9401/4781/80010/5931/5422/64061",128,"Biological Process"
"GO:0006261","DNA-templated DNA replication","84/3017","153/12185",1.06485848324405e-15,1.43516302079216e-12,1.31874316372276e-12,"4998/8317/142/55388/1763/79892/6240/79733/2237/23649/57804/10714/4361/1663/1017/8914/5557/144455/5985/5426/675/5983/57697/5427/11169/5888/54962/90381/641/63922/23594/64785/55159/51659/81620/79915/990/672/80174/11143/146956/9400/7083/9984/5424/348654/84083/4175/580/5111/84515/9837/25939/29980/8318/4174/10293/10721/4171/11073/5984/353497/201973/51053/3159/4172/5558/253714/26271/5982/10926/4176/222229/7486/84296/4173/7013/4683/9134/50484/79075/4796/9401/5422",84,"Biological Process"
"GO:0048285","organelle fission","167/3017","393/12185",3.8528022510912e-15,4.15409138712654e-12,3.81711313550215e-12,"10459/64793/55143/991/11004/8438/55706/84722/11022/83540/7175/259266/9928/4751/1063/126731/84930/11130/983/5728/9585/3832/9126/4288/5719/3481/1028/81930/3619/113130/9633/4361/1111/23310/10635/9918/11331/29127/9700/6773/10540/1634/9735/5901/192111/675/8900/440145/79866/57820/9985/57697/9787/701/90417/57082/5888/51203/9133/55055/9493/9055/9088/84464/54820/5347/3835/55737/100130958/81620/2175/83903/9212/10615/7153/29893/8678/146909/4137/3837/146956/10040/56155/5889/83990/8877/332/10403/57132/55125/147841/23636/27338/348654/6683/27436/23397/699/57405/994/23236/22974/9371/128866/79980/4605/11065/6790/5902/11200/3976/11144/5155/29781/2177/151648/7155/7474/10274/10051/64151/1060/255324/1062/4085/84057/9319/25836/64105/891/995/9232/54908/4488/3833/116138/9820/23113/55023/7272/113115/26271/5071/6196/54443/9031/858/54892/9639/80346/157313/4603/7013/25788/9134/5885/27085/225689/4781/80010/1164/10592/55755/54461/8243/24137/2491",167,"Biological Process"
"GO:0098813","nuclear chromosome segregation","122/3017","268/12185",6.40072052828663e-14,5.75104739466554e-11,5.28452470282752e-11,"10459/55143/991/11004/55706/84722/83540/7175/259266/9928/4751/1063/126731/11130/983/5728/3832/9126/81930/3619/113130/4361/23310/9918/196528/29127/9700/10540/9735/5901/440145/57820/9985/9787/8110/701/90417/57082/51203/9133/55055/9493/9055/116028/5347/3835/100130958/81620/83903/9212/10615/990/7153/29893/8678/146909/996/3837/56155/83990/332/10403/57132/55125/147841/55201/8193/23636/51112/348654/27436/23397/699/64682/57405/22974/9371/128866/79980/81610/4605/11065/6790/11200/11144/29781/2177/151648/7155/10274/10051/1894/10460/64151/1060/1062/4085/84057/9319/25836/64105/891/9232/54908/3833/55166/7272/26271/9031/9275/6604/54892/9639/7013/9134/5885/225689/10592/55755/8243/24137/2491",122,"Biological Process"
"GO:0140014","mitotic nuclear division","115/3017","250/12185",1.40289611014061e-13,1.08043041853829e-10,9.92786329973186e-11,"10459/64793/55143/991/11004/84722/83540/7175/9928/4751/1063/126731/11130/983/9585/3832/9126/4288/3481/1028/81930/3619/113130/1111/23310/9918/11331/29127/9700/10540/9735/5901/440145/79866/9787/701/90417/57082/51203/55055/9493/9055/9088/54820/5347/3835/81620/83903/9212/10615/8678/146909/3837/10040/56155/8877/332/10403/57132/55125/147841/23636/27338/348654/6683/27436/23397/699/57405/22974/9371/128866/79980/4605/11065/6790/5902/11200/5155/29781/10274/10051/64151/1060/255324/1062/4085/9319/25836/64105/891/995/54908/3833/9820/23113/55023/7272/26271/54443/9031/858/54892/9639/80346/157313/5885/27085/4781/10592/55755/54461/8243/24137/2491",115,"Biological Process"
"GO:0090068","positive regulation of cell cycle process","100/3017","208/12185",1.90112234465592e-13,1.28111882000501e-10,1.1771949676251e-10,"55143/991/6491/8317/163786/29899/4921/5087/7175/9928/51514/983/9585/3481/6240/79733/2237/3619/113130/85459/23310/65125/83695/894/10635/9918/11331/1663/29127/9700/1019/4193/144455/11113/55835/7027/9787/51203/9493/1543/5336/9212/10615/79915/990/8678/80174/5889/6909/8877/332/9984/10403/23636/51692/6241/79677/348654/6683/23397/699/994/23236/9371/81610/11065/6790/5902/5155/29781/56852/7325/993/7474/10051/1894/64151/255324/4085/10733/891/84250/9555/995/4869/4488/55023/26271/57057/1956/10926/255374/221908/6604/54892/50484/5885/27085/225689/10592",100,"Biological Process"
"GO:0000070","mitotic sister chromatid segregation","86/3017","176/12185",3.07085559792987e-12,1.83944250315999e-09,1.69022765425239e-09,"10459/55143/991/11004/84722/83540/7175/9928/4751/1063/126731/11130/983/3832/9126/81930/3619/113130/23310/9918/29127/9700/10540/9735/5901/440145/9787/701/90417/57082/51203/55055/9493/9055/5347/3835/81620/83903/9212/10615/8678/146909/3837/56155/332/10403/57132/55125/147841/23636/348654/27436/23397/699/57405/22974/9371/128866/79980/4605/11065/11200/29781/10274/10051/64151/1060/1062/4085/9319/25836/64105/891/54908/3833/7272/26271/9031/54892/9639/5885/10592/55755/8243/24137/2491",86,"Biological Process"
"GO:0000819","sister chromatid segregation","99/3017","215/12185",6.56430884590331e-12,3.53881889882648e-09,3.25175130829695e-09,"10459/55143/991/11004/84722/83540/7175/9928/4751/1063/126731/11130/983/3832/9126/81930/3619/113130/23310/9918/196528/29127/9700/10540/9735/5901/440145/9787/8110/701/90417/57082/51203/55055/9493/9055/116028/5347/3835/81620/83903/9212/10615/990/7153/8678/146909/996/3837/56155/332/10403/57132/55125/147841/8193/23636/348654/27436/23397/699/64682/57405/22974/9371/128866/79980/4605/11065/11200/29781/7155/10274/10051/10460/64151/1060/1062/4085/9319/25836/64105/891/54908/3833/7272/26271/9031/9275/6604/54892/9639/5885/225689/10592/55755/8243/24137/2491",99,"Biological Process"
