"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0007059","chromosome segregation","105/320","373/12185",4.93949746168807e-82,1.05853430603975e-78,8.84430019192781e-79,"55143/991/11004/6491/55706/163786/29899/84722/83540/55732/91687/259266/9928/4751/1063/11130/983/3832/4288/81930/3619/113130/23310/9918/29127/9700/9735/221150/55835/440145/9787/701/90417/57082/11339/51203/9133/55055/9493/9055/116028/54820/5347/3835/55839/81620/83903/9212/10615/990/7153/29893/672/146909/348235/83990/332/10403/220134/147841/93323/348654/79172/23397/699/57405/151246/55355/22974/79980/81610/4605/11065/6790/54069/11200/79019/2177/151648/10051/1894/10460/64151/1062/4085/84057/79682/9319/64105/891/64946/9232/54908/3833/55166/7272/387103/26271/54892/157313/157570/9134/401541/24137/2491",105,"BP"
"GO:0000280","nuclear division","98/320","350/12185",6.50586040719426e-76,6.97102942630865e-73,5.82445713296708e-73,"55143/991/11004/8438/55706/84722/83540/259266/9928/4751/1063/84930/11130/983/9585/3832/4288/81930/3619/113130/9633/1111/23310/10635/9918/29127/9700/9735/675/440145/79866/9787/701/90417/57082/5888/51203/9133/55055/9493/9055/9088/54820/5347/3835/81620/2175/83903/9212/10615/7153/29893/146909/146956/83990/332/10403/147841/27338/348654/23397/699/57405/994/22974/79980/4605/11065/6790/5902/11200/2177/151648/10051/64151/1062/4085/84057/9319/64105/891/995/9232/54908/3833/7272/26271/54443/54892/157313/4603/25788/9134/27085/80010/1164/24137/2491",98,"BP"
"GO:0048285","organelle fission","99/320","393/12185",8.67961133330721e-72,6.20013569575912e-69,5.18035750103704e-69,"55143/991/11004/8438/55706/84722/83540/259266/9928/4751/1063/84930/11130/983/9585/3832/4288/81930/3619/113130/9633/1111/23310/10635/9918/29127/9700/9735/675/440145/79866/9787/701/90417/57082/5888/51203/9133/55055/9493/9055/9088/54820/5347/3835/81620/2175/83903/9212/10615/7153/29893/146909/146956/83990/332/10403/147841/27338/348654/23397/699/57405/994/22974/79980/4605/11065/6790/5902/11200/2177/151648/10051/64151/1062/4085/84057/9319/64105/891/995/9232/54908/3833/7272/113115/26271/54443/54892/157313/4603/25788/9134/27085/80010/1164/24137/2491",99,"BP"
"GO:0098813","nuclear chromosome segregation","79/320","268/12185",2.11730521878749e-62,1.1343462709654e-59,9.47772678199347e-60,"55143/991/11004/55706/84722/83540/259266/9928/4751/1063/11130/983/3832/81930/3619/113130/23310/9918/29127/9700/9735/440145/9787/701/90417/57082/51203/9133/55055/9493/9055/116028/5347/3835/81620/83903/9212/10615/990/7153/29893/146909/83990/332/10403/147841/348654/23397/699/57405/22974/79980/81610/4605/11065/6790/11200/2177/151648/10051/1894/10460/64151/1062/4085/84057/9319/64105/891/9232/54908/3833/55166/7272/26271/54892/9134/24137/2491",79,"BP"
"GO:0140014","mitotic nuclear division","74/320","250/12185",1.89688740711381e-58,8.13005942688979e-56,6.79285364105387e-56,"55143/991/11004/84722/83540/9928/4751/1063/11130/983/9585/3832/4288/81930/3619/113130/1111/23310/9918/29127/9700/9735/440145/79866/9787/701/90417/57082/51203/55055/9493/9055/9088/54820/5347/3835/81620/83903/9212/10615/146909/332/10403/147841/27338/348654/23397/699/57405/22974/79980/4605/11065/6790/5902/11200/10051/64151/1062/4085/9319/64105/891/995/54908/3833/7272/26271/54443/54892/157313/27085/24137/2491",74,"BP"
"GO:0044770","cell cycle phase transition","93/320","496/12185",9.21366360754621e-55,3.29081351849525e-52,2.74955119235721e-52,"1870/63967/55143/991/6491/1031/4998/8317/163786/1163/128239/83540/9928/51514/1063/84930/11130/983/1763/6240/3619/113130/3014/1111/2305/9700/1017/8914/4193/9735/5426/55835/675/7027/1033/9787/701/57082/5888/79968/9133/55055/90381/641/899/9088/5347/81620/83903/9212/79915/990/672/146956/83990/332/10403/147841/27338/6241/348654/4436/699/57405/994/1869/5933/81610/11065/6790/8318/11200/51512/2177/993/10460/1062/4085/890/9319/891/995/54908/1026/7272/26271/54443/10926/2146/9134/27085/9833/1164",93,"BP"
"GO:0000070","mitotic sister chromatid segregation","61/320","176/12185",1.11308514978939e-52,3.40763067999808e-50,2.84715464630338e-50,"55143/991/11004/84722/83540/9928/4751/1063/11130/983/3832/81930/3619/113130/23310/9918/29127/9700/9735/440145/9787/701/90417/57082/51203/55055/9493/9055/5347/3835/81620/83903/9212/10615/146909/332/10403/147841/348654/23397/699/57405/22974/79980/4605/11065/11200/10051/64151/1062/4085/9319/64105/891/54908/3833/7272/26271/54892/24137/2491",61,"BP"
"GO:0000819","sister chromatid segregation","65/320","215/12185",8.26589773663378e-52,2.21422735620077e-49,1.85003842763343e-49,"55143/991/11004/84722/83540/9928/4751/1063/11130/983/3832/81930/3619/113130/23310/9918/29127/9700/9735/440145/9787/701/90417/57082/51203/55055/9493/9055/116028/5347/3835/81620/83903/9212/10615/990/7153/146909/332/10403/147841/348654/23397/699/57405/22974/79980/4605/11065/11200/10051/10460/64151/1062/4085/9319/64105/891/54908/3833/7272/26271/54892/24137/2491",65,"BP"
"GO:0006260","DNA replication","68/320","260/12185",1.44184884156377e-49,3.43320229719019e-47,2.86852032690056e-47,"4678/4998/8317/51514/55388/983/1763/6240/374393/2237/23649/10714/1111/1017/8914/5557/5985/5426/675/5983/5427/11169/5888/9768/80119/90381/641/116028/23594/64785/51659/81620/79915/990/672/146956/7083/10036/10535/6241/348654/4175/5111/84515/9837/8208/8318/4174/10293/10721/4171/5984/890/51053/4172/5558/253714/26271/5982/10926/4176/157570/84296/4173/9134/79075/9401/80010",68,"BP"
"GO:0044772","mitotic cell cycle phase transition","80/320","409/12185",3.85823382247053e-48,8.26819508155435e-46,6.9082691916025e-46,"1870/63967/55143/991/6491/1031/4998/8317/163786/1163/128239/83540/9928/51514/1063/84930/11130/983/6240/3619/113130/1111/2305/9700/1017/4193/9735/5426/55835/7027/1033/9787/701/57082/9133/55055/90381/641/899/9088/5347/83903/9212/79915/990/672/332/10403/147841/27338/6241/348654/699/57405/994/1869/5933/11065/6790/11200/51512/993/10460/1062/4085/890/9319/891/995/54908/1026/7272/26271/54443/10926/2146/9134/27085/9833/1164",80,"BP"
