"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0006260","DNA replication","40/126","260/12185",1.70063003153188e-36,1.96252705638778e-33,1.56636976588462e-33,"4998/8317/983/1763/6240/2237/23649/1017/5985/5426/675/11169/9768/90381/116028/23594/64785/81620/79915/146956/7083/10535/348654/4175/84515/29980/8208/5984/890/51053/5558/253714/26271/5982/10926/4176/157570/4173/9134/9401",40,"BP"
"GO:0006261","DNA-templated DNA replication","33/126","153/12185",4.43149481938833e-35,2.55697251078706e-32,2.04081998261304e-32,"4998/8317/1763/6240/2237/23649/1017/5985/5426/675/11169/90381/23594/64785/81620/79915/146956/7083/348654/4175/84515/29980/5984/51053/5558/253714/26271/5982/10926/4176/4173/9134/9401",33,"BP"
"GO:0044770","cell cycle phase transition","40/126","496/12185",2.47855396842192e-25,9.53417093186299e-23,7.60959551708485e-23,"1870/63967/55143/6491/1031/4998/8317/1163/84930/983/1763/6240/113130/2305/9700/1017/9735/5426/675/7517/90381/899/9088/81620/83903/79915/146956/348654/994/81610/6790/29980/993/10460/890/995/26271/10926/9134/27085",40,"BP"
"GO:0007059","chromosome segregation","34/126","373/12185",3.76656373619873e-23,1.08665363789333e-20,8.67300860308919e-21,"55143/6491/55706/91687/983/113130/9918/9700/9735/440145/7517/11339/51203/116028/54820/55839/81620/83903/29893/348654/79172/151246/81610/6790/151648/10460/79682/64946/55166/387103/26271/157313/157570/9134",34,"BP"
"GO:0044772","mitotic cell cycle phase transition","35/126","409/12185",6.35949794181958e-23,1.46777212497196e-20,1.17148646296677e-20,"1870/63967/55143/6491/1031/4998/8317/1163/84930/983/6240/113130/2305/9700/1017/9735/5426/7517/90381/899/9088/83903/79915/348654/994/6790/29980/993/10460/890/995/26271/10926/9134/27085",35,"BP"
"GO:0000280","nuclear division","31/126","350/12185",1.01934945933392e-20,1.96054879345225e-18,1.56479083669681e-18,"55143/8438/55706/84930/983/113130/9918/9700/9735/675/440145/7517/51203/9088/54820/81620/2175/83903/29893/146956/348654/994/6790/151648/995/26271/63979/157313/4603/9134/27085",31,"BP"
"GO:0048285","organelle fission","32/126","393/12185",2.82496033244212e-20,4.65714889091173e-18,3.71705306900279e-18,"55143/8438/55706/84930/983/113130/9918/9700/9735/675/440145/7517/51203/9088/54820/81620/2175/83903/29893/146956/348654/994/6790/151648/995/113115/26271/63979/157313/4603/9134/27085",32,"BP"
"GO:1901987","regulation of cell cycle phase transition","31/126","388/12185",2.12463568378694e-19,3.06478697386266e-17,2.44612660962312e-17,"63967/55143/6491/1031/4998/8317/983/1763/6240/113130/9700/1017/9735/675/7517/90381/9088/81620/83903/79915/146956/348654/994/81610/6790/29980/993/995/26271/10926/27085",31,"BP"
"GO:0044786","cell cycle DNA replication","14/126","42/12185",3.15906018461485e-18,4.0506171700506e-16,3.2329563292842e-16,"8317/1763/2237/675/64785/81620/79915/7083/4175/29980/51053/26271/10926/4173",14,"BP"
"GO:0007346","regulation of mitotic cell cycle","31/126","439/12185",7.5934522076768e-18,8.76284384765903e-16,6.99396913864968e-16,"63967/55143/6491/1031/4998/8317/1163/983/6240/113130/9700/1017/9735/675/7517/51203/90381/9088/83903/79915/146956/348654/994/6790/29980/993/995/51053/26271/157313/27085",31,"BP"
"GO:0006270","DNA replication initiation","13/126","35/12185",1.00021912223819e-17,1.04932078823897e-15,8.37504049720972e-16,"4998/23649/1017/90381/23594/64785/81620/4175/51053/5558/4176/4173/9134",13,"BP"
"GO:0033260","nuclear DNA replication","13/126","38/12185",3.57450171990878e-17,3.43747915397895e-15,2.74358684642122e-15,"8317/1763/2237/675/64785/81620/79915/7083/4175/29980/51053/10926/4173",13,"BP"
