"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0034470","ncRNA processing","388/10454","412/12185",3.33901561236773e-08,0.00018150888868831,0.00018150888868831,"126789/54973/79707/5394/51154/6135/51441/9698/339487/192670/26523/192669/79753/79693/51118/54802/10269/10969/79033/6202/114034/387338/23318/127253/80135/54680/6125/54482/113802/6301/10885/284615/11022/65123/6232/103/92342/6041/116461/81627/51018/4931/163859/7257/6894/23029/55127/64216/23560/54522/10557/1787/221078/9790/9188/6229/10556/23223/51013/10360/22984/142940/283120/23378/196074/26610/55226/10978/64852/80789/54663/51504/9092/92105/143689/91801/91893/120379/6230/83480/84881/4839/10436/51202/51729/55726/144233/6895/5036/84872/4234/11103/27340/11137/79039/51367/55596/57647/80324/317781/79050/26512/9724/22894/85495/55644/56339/25983/161424/9692/51637/652/57570/51077/8846/84520/23405/115708/207/55505/283742/27079/9836/56986/123263/81556/4088/54913/55272/6218/113000/115939/10607/29066/26156/5073/55623/112479/64282/79650/54920/84916/28987/118460/23536/3735/10200/348180/50628/55178/55720/79066/27043/23587/7157/6154/60528/55813/9326/79922/11056/6774/6155/51096/57508/339175/117246/1655/25926/283989/57602/9775/51547/64118/8780/55250/4087/55520/79863/57418/6209/113179/56931/6234/56342/65095/81890/55621/84705/54555/10775/6217/2091/56915/2068/29997/55011/90353/79042/6201/79954/1653/23369/55006/23160/25940/80745/63892/87178/150962/10438/10199/79074/8886/84365/7247/92856/6741/29081/79828/8575/84128/129450/51602/55759/65080/130916/10528/51605/51575/22803/51654/3692/112858/55661/27304/6227/102724159/9875/10785/23076/8568/5822/85395/54059/54487/27037/23481/51493/10521/23264/4809/27341/91695/55687/51095/25917/131965/285381/8850/131405/9045/23016/11180/55152/9136/11102/55164/63899/54931/131870/22916/6165/8602/55646/152992/51091/29063/57050/2926/93587/57117/54433/51574/4086/11157/92345/2483/54888/29102/55299/9631/23517/27292/84135/10412/340120/55781/134430/285605/153443/54853/6208/54974/345630/55651/8737/10799/10667/83732/54901/29777/79897/9277/4736/705/285855/88745/25821/389421/84154/60487/134637/51106/404672/26173/29960/54606/51119/55253/441250/260294/55695/114049/155400/51593/54517/11062/55798/90459/57604/55174/55140/55756/84549/5591/23212/6129/55656/10940/25879/84294/55039/27161/54512/23246/10171/6194/65083/138716/6023/158234/51010/79670/55035/23424/4686/51531/8518/11224/26995/81605/51490/23404/6130/57109/1654/24140/3028/90121/81887/5303/79979/7737/10813/203522/4204/8270",388,"BP"
"GO:0042254","ribosome biogenesis","303/10454","320/12185",2.12977320442503e-07,0.000578872356962723,0.000578872356962723,"26155/55052/79707/5394/51154/6135/51042/51441/29889/54955/51118/10969/79033/6202/387338/26135/80135/54680/6125/30836/10885/6232/81875/92342/2752/6041/51018/4931/163859/9816/128061/23029/55127/64216/23560/10557/9790/9188/6229/10556/23223/51013/10360/22984/23378/6207/196074/55226/54663/51504/9092/220064/91893/120379/6230/84881/4839/10436/51202/51729/5036/11103/27340/11137/6128/79039/6175/51367/57647/317781/79050/2971/9724/22894/8451/64745/25983/161424/51077/51550/1983/55505/27079/79029/51187/54913/55272/79631/6218/51335/113000/115939/10607/84231/26156/54700/6210/112479/55027/64282/55794/84916/51388/28987/118460/10200/50628/55178/55720/79066/10514/27043/4927/6154/6147/26284/55813/54475/9326/79922/26574/11056/6155/51096/117246/25926/6169/51081/57602/9775/51547/8780/79863/57418/6209/6234/56342/65095/84769/54555/388524/10775/6217/2091/56915/2068/29997/83743/55011/6205/6203/6193/6201/79954/55006/23160/7514/10438/56902/10199/9669/8886/84365/92856/29081/84128/51602/55759/22868/7520/65080/130916/10528/51575/22803/3692/55661/26164/6227/102724159/10600/9875/23076/8568/5822/85395/54059/23481/10521/91582/4809/27341/91695/8850/3921/9045/23016/22907/9136/55164/63899/84864/6152/131870/83939/51068/55341/6165/8602/55646/29063/84273/57050/55153/54433/6059/11157/6189/92345/55319/2483/90441/29102/55299/54505/23517/27292/84135/10412/6228/55781/134430/153443/54853/6208/345630/4869/51121/51491/55651/10799/83732/55003/51406/29777/9277/4736/705/285855/88745/23195/84154/6206/84946/51106/404672/29960/115416/54606/51119/260294/55695/114049/155400/85865/64434/90459/84549/5591/23212/6129/401466/25879/84294/54512/23246/10171/6194/65083/6023/51010/26149/55035/22927/11224/23404/64794/7248/6838/6130/57109/51116/1964/1654/90121/54552/81887/5303/6191/79979/8450/10813/6134",303,"BP"
"GO:0022613","ribonucleoprotein complex biogenesis","432/10454","464/12185",4.33647278458969e-07,0.000785768868567652,0.000785768868567652,"26155/55052/79707/5394/51154/6135/10772/57035/51042/51441/8668/192670/26523/192669/79753/29889/54955/10946/51118/10969/79033/6202/387338/26135/80135/54680/6125/30836/58155/79084/10885/10262/9129/6232/103/22889/81875/92342/2752/6041/1660/79577/1939/51018/4931/163859/9816/128061/23029/55127/64216/23560/10659/8559/10557/9790/9188/6229/10556/23223/51013/10360/22984/8661/10078/23378/8665/6207/196074/10480/55226/10658/10978/27339/79869/54663/51504/9092/10992/220064/1207/472/91893/120379/84811/6230/84881/4839/10436/51202/51729/11171/9169/9416/6895/5036/10728/11052/11103/27340/11137/9733/6128/79039/6175/8683/51367/8562/57647/6433/317781/79050/2971/26747/9724/22894/8451/64745/10419/25983/161424/55015/6430/51077/23405/3320/51550/1983/55505/27079/8669/79029/51187/54913/55272/79631/6218/83640/51335/55692/113000/115939/10607/84231/26156/54700/6210/112479/728689/8663/10421/55027/64282/11051/8996/55794/54496/84916/51388/28987/118460/10200/50628/55178/10594/55720/79066/10514/27043/4927/6154/6147/26284/55813/54475/9326/79922/26574/11056/6155/51747/51096/8161/117246/25926/6169/51081/57602/9775/51547/8780/56853/10907/79863/57418/6209/8175/60680/55702/56949/6234/56342/8666/65095/84769/25804/54555/388524/10775/27335/6217/2091/56915/79760/2068/6633/29997/83743/55011/23521/6205/26121/6203/6193/6201/79954/1653/51639/55006/23160/79833/7514/10438/56902/10199/6936/10713/23020/9669/8886/84365/5433/92856/29081/8575/84128/23451/51602/55759/22868/7520/65080/130916/6628/10528/51575/6629/51340/22803/100101490/8894/3692/25980/6431/55661/26164/6227/24148/102724159/10600/9875/23076/8568/5822/85395/54059/6634/10291/23481/8664/51386/10521/91582/84844/4809/27341/91695/8850/3921/9045/23016/22907/7375/10181/9136/55164/63899/84864/6152/8607/57461/131870/545/83939/51068/55341/6165/8602/55646/29063/84273/91746/57050/55153/54433/6059/11157/6189/92345/55319/2483/90441/29102/55299/54505/23517/27292/6880/6607/6606/84135/10412/6228/55781/134430/153443/9879/54853/6208/25929/10569/345630/4869/51121/51491/55651/10799/83732/55003/51406/29777/9277/6631/4736/6732/705/285855/88745/3326/135295/23195/84154/6206/84946/83443/51106/404672/29960/8662/115416/54606/51119/260294/55695/114049/155400/85865/6733/51631/64434/90459/84549/5591/96764/23212/6129/401466/25879/3646/8667/84294/27161/22827/54512/23246/10171/11168/6194/65083/6023/51010/26149/55035/22927/4686/11224/23404/23064/64794/7248/6838/6130/57109/51116/54960/8233/1964/1968/1654/90121/54552/81887/5303/6191/79979/8450/28985/10813/51634/27336/26576/6134",432,"BP"
"GO:0140053","mitochondrial gene expression","157/10454","162/12185",1.97690587746343e-06,0.0026866150874728,0.0026866150874728,"54998/55052/84275/64960/54802/51253/10352/54460/80222/65005/79590/55157/63931/55699/128308/64216/7019/6832/51021/118487/84545/56652/92170/6150/63875/54948/740/65003/219927/51642/84881/51258/60488/51067/6472/10102/28977/80298/283459/80324/78988/219402/10240/9617/122704/9692/57570/8846/26589/64963/51335/10573/65993/124454/7284/57215/60528/79736/84311/28958/124995/51264/51649/51204/3396/51081/64978/6182/64863/5442/116541/51073/90480/64981/84769/54938/6183/9553/55006/10128/4528/87178/9801/55037/51318/64969/51263/64965/79675/79828/22868/65080/130916/64949/60493/51654/26164/54148/64968/64976/400916/51095/285367/64432/23395/63899/54931/11222/56945/85476/57129/65008/51023/5188/64979/79072/5562/10884/23107/84340/3035/133522/29093/28973/84300/55173/51069/55168/64928/57505/25821/57038/55278/51250/2309/55005/54516/51106/29074/115416/2617/64983/64951/9238/51373/81554/7978/51650/10922/29088/28957/28998/54534/26995/51116/64975/3028",157,"BP"
"GO:0006413","translational initiation","108/10454","110/12185",8.25711428667481e-06,0.00897713465247285,0.00897713465247285,"2475/8672/51441/10657/8668/8891/7812/127933/7175/84919/1939/8872/1979/8661/8665/1982/10480/5436/84285/5936/5499/6199/220064/6188/1975/8562/10959/1967/219402/5611/56339/1965/8892/8846/1983/440275/8669/123263/6218/64410/90850/728689/8663/56919/10209/6198/57409/55364/9811/2235/8666/27335/23521/6193/1653/8890/4528/400961/9451/9669/8440/9689/9470/26058/100101490/8894/3692/54915/8664/51386/468/10289/317649/4690/83939/8893/1981/1974/22916/1977/6059/6189/10605/54505/51247/23367/4869/8662/27102/28969/7458/3315/1978/253943/10987/100127983/3646/8667/27161/22927/4686/1964/1968/1654/6451/28985/2332/9086",108,"BP"
"GO:0006364","rRNA processing","212/10454","224/12185",1.68835566252741e-05,0.0152965023024983,0.0152965023024983,"79707/5394/51154/6135/51441/51118/10969/79033/6202/387338/80135/54680/6125/10885/6232/92342/6041/51018/4931/163859/23029/55127/64216/23560/10557/9790/9188/6229/10556/23223/51013/10360/22984/23378/196074/55226/54663/51504/9092/91893/120379/6230/84881/4839/10436/51202/51729/5036/11103/27340/11137/79039/51367/57647/317781/79050/9724/22894/25983/161424/51077/55505/27079/54913/55272/6218/113000/115939/10607/26156/112479/64282/84916/28987/118460/10200/50628/55178/55720/79066/27043/6154/55813/9326/79922/11056/6155/51096/117246/25926/57602/9775/51547/8780/79863/57418/6209/6234/56342/65095/54555/10775/6217/2091/56915/2068/29997/55011/6201/79954/55006/23160/10438/10199/8886/84365/92856/29081/84128/51602/55759/65080/130916/10528/51575/22803/3692/55661/6227/102724159/9875/23076/8568/5822/85395/54059/23481/10521/4809/27341/91695/8850/9045/23016/9136/55164/63899/131870/6165/8602/55646/29063/57050/54433/11157/92345/2483/29102/55299/23517/27292/84135/10412/55781/134430/153443/54853/6208/345630/55651/10799/83732/29777/9277/4736/705/285855/88745/84154/51106/404672/29960/54606/51119/260294/55695/114049/155400/90459/84549/5591/23212/6129/25879/84294/54512/23246/10171/6194/65083/6023/51010/55035/11224/23404/6130/57109/90121/81887/5303/79979/10813",212,"BP"
"GO:0032543","mitochondrial translation","125/10454","129/12185",2.45680322913671e-05,0.0190788319336959,0.0190788319336959,"54998/55052/64960/51253/10352/54460/80222/65005/79590/55157/63931/55699/128308/51021/118487/84545/92170/6150/63875/54948/740/65003/219927/51642/84881/51258/60488/51067/6472/10102/28977/283459/78988/219402/10240/9617/122704/8846/26589/64963/51335/10573/65993/124454/7284/84311/28958/124995/51264/51649/51204/3396/51081/64978/6182/116541/51073/90480/64981/84769/54938/6183/9553/10128/4528/9801/55037/51318/64969/51263/64965/79828/22868/65080/64949/51654/26164/54148/64968/64976/285367/64432/23395/63899/54931/11222/56945/85476/57129/65008/51023/5188/64979/79072/10884/23107/84340/3035/29093/28973/84300/55173/51069/55168/64928/57505/57038/55278/55005/54516/29074/115416/2617/64983/64951/51373/81554/51650/29088/28957/28998/54534/26995/51116/64975",125,"BP"
"GO:0048193","Golgi vesicle transport","258/10454","276/12185",4.13526655894391e-05,0.0280991362680239,0.0280991362680239,"11079/9341/6248/553115/27095/23499/2060/8613/6272/9554/55204/5872/10067/1314/8548/27252/5877/338382/375056/29097/22796/149371/163882/10133/288/56681/9632/54536/25956/8729/403/114815/143187/11196/51272/114879/1315/84364/6811/738/57410/81876/10897/582/5870/7405/9183/372/51399/10525/6653/51026/55297/51290/377/3875/22818/23041/23074/10959/57511/83548/8906/5587/23256/10484/122553/4253/10640/10490/10972/9321/9950/8773/4644/54832/51762/6642/1445/10066/23423/123720/10239/25837/57020/91949/23062/1201/583/80262/84342/25839/164/11345/51693/84501/9905/51479/10749/9135/58485/6844/29098/3996/83871/399687/9527/4905/9570/51226/55062/23163/5034/1453/201475/11031/9218/8774/65258/56907/64693/22878/51124/3998/374868/8943/126003/1785/11018/4218/55850/11316/90522/8775/10945/160/10597/51112/51594/10113/29959/30845/6683/84272/91461/9581/6711/150684/51542/5861/113419/23233/10791/81562/9648/54520/84084/150786/80055/2181/8452/128637/55614/10483/51614/90196/10564/10079/9217/10139/7109/23760/26088/9463/11015/26286/6396/64145/2803/9117/22937/11070/378/10342/26984/22820/27032/51560/9276/84984/2580/3064/53407/57533/55763/8615/10427/55435/9871/83452/84068/60684/64083/80006/9522/51014/1176/6643/51128/10802/81555/57222/662/10960/54732/10399/55770/63971/6293/6892/23033/8724/57120/9265/11014/10652/222068/261729/10282/9179/60561/10466/381/26958/60412/64764/3638/51125/10434/11236/83696/225689/7415/23230/23299/55014/51552/5537/2801/9919/6399/6102/28952/286451/29934/63932/10134/6845",258,"BP"
"GO:0033108","mitochondrial respiratory chain complex assembly","94/10454","96/12185",5.54652341317171e-05,0.0335010014155571,0.0335010014155571,"84275/4725/115209/4720/116228/7019/4714/4722/54949/790955/79064/4728/51287/4718/55863/84233/55572/4704/84987/55967/728568/5018/80224/51241/4707/84334/51103/283951/4716/25880/4706/6341/54902/28958/51204/29090/374291/126328/100131801/51295/4713/51079/7386/644096/55101/4696/55471/493753/4709/4719/617/4705/79133/100303755/55245/4700/25813/9997/131474/25915/440957/10063/4710/28976/4711/389203/285521/4717/79072/4724/91942/90624/4695/84300/135154/57226/29078/90639/55744/57001/83943/4698/647087/4708/79145/137682/4715/90871/4712/4702/54539/4694/9131/6901",94,"BP"
"GO:0016072","rRNA metabolic process","243/10454","260/12185",7.20396957233225e-05,0.0391607785951981,0.0391607785951981,"79707/5394/2475/51154/6135/51441/51118/10969/79033/6202/387338/80135/54680/6125/10885/6232/9191/92342/6041/51018/4931/163859/23029/55127/64216/23560/10557/9790/2074/9188/55506/6229/10556/23223/51013/10360/22984/23378/196074/55226/54663/51504/9092/91893/120379/6230/84881/4839/10436/51202/51729/5036/4141/11103/27340/11137/79039/51367/57647/317781/79050/2971/9724/22894/25983/161424/51077/2972/55505/27079/115752/54913/55272/6218/113000/115939/10607/26156/112479/2975/64282/84916/28987/118460/10200/50628/55178/55720/79066/27043/7157/6154/55813/55106/146857/9326/79922/11056/284119/6155/51096/117246/25926/57602/9775/51547/8780/79863/57418/6209/6234/56342/65095/6597/79002/54555/10775/6217/2091/56915/162989/2068/10849/29997/55011/6201/9014/79954/2976/55006/23160/10438/10199/84172/8886/84365/92856/29081/84128/9330/51602/55759/65080/4691/130916/10528/51575/22803/3692/55661/6227/102724159/9875/23076/8568/5822/85395/54059/6598/23481/10521/4809/27341/91695/8850/9045/23016/9136/55164/63899/131870/54464/6165/8602/55646/29063/57050/54433/11157/92345/2483/29102/55299/23517/27292/84135/10412/55781/134430/153443/9555/54853/6208/345630/55651/10799/83732/29777/9277/4736/705/285855/88745/112495/84154/51106/404672/29960/54606/51119/260294/55695/114049/155400/90459/84549/5591/23212/6129/25879/84294/54512/23246/10171/6194/65083/6023/84186/51010/10927/55035/64768/11224/23404/9329/9328/6130/57109/90121/81887/5303/79979/10813",243,"BP"
