"ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count","Category"
"GO:0007059","chromosome segregation","81/198","373/12185",1.25487170373375e-71,1.61878449781654e-68,1.23241610482483e-68,"55143/991/11004/6491/29899/84722/83540/259266/9928/4751/1063/11130/983/3832/4288/81930/3619/9918/29127/9700/221150/9787/701/57082/11339/51203/9133/55055/9493/9055/116028/54820/5347/81620/9212/10615/990/7153/146909/83990/332/10403/220134/147841/79172/23397/699/57405/151246/55355/22974/79980/81610/4605/11065/6790/11200/79019/2177/151648/10051/1894/10460/64151/1062/4085/84057/79682/9319/64105/891/64946/9232/3833/7272/387103/54892/157313/157570/24137/2491",81,"Biological Process"
"GO:0000280","nuclear division","73/198","350/12185",1.44503729189473e-62,9.32049053272099e-60,7.09589364914621e-60,"55143/991/11004/8438/84722/83540/259266/9928/4751/1063/11130/983/9585/3832/4288/81930/3619/10635/9918/29127/9700/675/79866/9787/701/57082/5888/51203/9133/55055/9493/9055/9088/54820/5347/81620/9212/10615/7153/146909/83990/332/10403/147841/27338/23397/699/57405/22974/79980/4605/11065/6790/11200/2177/151648/10051/64151/1062/4085/84057/9319/64105/891/995/9232/3833/7272/54443/54892/157313/24137/2491",73,"Biological Process"
"GO:0098813","nuclear chromosome segregation","65/198","268/12185",7.72217915581212e-60,3.32053703699921e-57,2.52799759732376e-57,"55143/991/11004/84722/83540/259266/9928/4751/1063/11130/983/3832/81930/3619/9918/29127/9700/9787/701/57082/51203/9133/55055/9493/9055/116028/5347/81620/9212/10615/990/7153/146909/83990/332/10403/147841/23397/699/57405/22974/79980/81610/4605/11065/6790/11200/2177/151648/10051/1894/10460/64151/1062/4085/84057/9319/64105/891/9232/3833/7272/54892/24137/2491",65,"Biological Process"
"GO:0048285","organelle fission","73/198","393/12185",1.12024975887322e-58,3.61280547236615e-56,2.75050796060189e-56,"55143/991/11004/8438/84722/83540/259266/9928/4751/1063/11130/983/9585/3832/4288/81930/3619/10635/9918/29127/9700/675/79866/9787/701/57082/5888/51203/9133/55055/9493/9055/9088/54820/5347/81620/9212/10615/7153/146909/83990/332/10403/147841/27338/23397/699/57405/22974/79980/4605/11065/6790/11200/2177/151648/10051/64151/1062/4085/84057/9319/64105/891/995/9232/3833/7272/54443/54892/157313/24137/2491",73,"Biological Process"
"GO:0140014","mitotic nuclear division","61/198","250/12185",3.97490894299287e-56,1.02552650729216e-53,7.80755798697337e-54,"55143/991/11004/84722/83540/9928/4751/1063/11130/983/9585/3832/4288/81930/3619/9918/29127/9700/79866/9787/701/57082/51203/55055/9493/9055/9088/54820/5347/81620/9212/10615/146909/332/10403/147841/27338/23397/699/57405/22974/79980/4605/11065/6790/11200/10051/64151/1062/4085/9319/64105/891/995/3833/7272/54443/54892/157313/24137/2491",61,"Biological Process"
"GO:0000819","sister chromatid segregation","55/198","215/12185",1.31423181794638e-51,2.82559840858472e-49,2.15118997569118e-49,"55143/991/11004/84722/83540/9928/4751/1063/11130/983/3832/81930/3619/9918/29127/9700/9787/701/57082/51203/55055/9493/9055/116028/5347/81620/9212/10615/990/7153/146909/332/10403/147841/23397/699/57405/22974/79980/4605/11065/11200/10051/10460/64151/1062/4085/9319/64105/891/3833/7272/54892/24137/2491",55,"Biological Process"
"GO:0000070","mitotic sister chromatid segregation","51/198","176/12185",8.07412520745428e-51,1.487945931088e-48,1.13280583737667e-48,"55143/991/11004/84722/83540/9928/4751/1063/11130/983/3832/81930/3619/9918/29127/9700/9787/701/57082/51203/55055/9493/9055/5347/81620/9212/10615/146909/332/10403/147841/23397/699/57405/22974/79980/4605/11065/11200/10051/64151/1062/4085/9319/64105/891/3833/7272/54892/24137/2491",51,"Biological Process"
"GO:0044770","cell cycle phase transition","61/198","496/12185",2.11408274089113e-37,3.40895841968694e-35,2.59531473322556e-35,"1870/63967/55143/991/6491/4998/8317/128239/83540/9928/51514/1063/11130/983/6240/3619/3014/2305/9700/8914/675/1033/9787/701/57082/5888/79968/9133/55055/90381/641/9088/5347/81620/9212/990/83990/332/10403/147841/27338/6241/699/57405/81610/11065/6790/8318/11200/51512/2177/10460/1062/4085/890/9319/891/995/7272/54443/9833",61,"Biological Process"
"GO:0006260","DNA replication","47/198","260/12185",2.45460693498435e-36,3.51826994014424e-34,2.67853598870222e-34,"4678/4998/8317/51514/55388/983/6240/374393/23649/10714/8914/5557/5985/675/5983/5427/11169/5888/9768/80119/90381/641/116028/51659/81620/990/7083/10036/10535/6241/4175/9837/8208/8318/4174/10293/10721/4171/5984/890/51053/4172/253714/5982/157570/4173/79075",47,"Biological Process"
"GO:0051983","regulation of chromosome segregation","36/198","122/12185",4.9028996235007e-36,6.3247405143159e-34,4.8151635249749e-34,"55143/991/11004/83540/1063/11130/983/4288/3619/9918/9700/9787/701/57082/55055/116028/5347/9212/990/332/10403/147841/23397/699/57405/11065/10051/10460/64151/1062/4085/9319/891/7272/54892/157313",36,"Biological Process"
"GO:1901987","regulation of cell cycle phase transition","52/198","388/12185",1.63538797993952e-33,1.91786408556544e-31,1.46011194763979e-31,"63967/55143/991/6491/4998/8317/83540/9928/51514/1063/11130/983/6240/3619/3014/9700/8914/675/9787/701/57082/5888/79968/55055/90381/641/9088/5347/81620/9212/990/83990/332/10403/147841/6241/699/57405/81610/11065/6790/8318/11200/51512/2177/1062/4085/9319/891/995/7272/54443",52,"Biological Process"
"GO:1902850","microtubule cytoskeleton organization involved in mitosis","37/198","154/12185",2.26270203548146e-33,2.43240468814257e-31,1.85184298167035e-31,"55143/991/6491/29899/84722/83540/4751/983/3832/3619/29127/9700/79866/9787/51203/9493/9055/54820/5347/9212/332/10403/1058/57405/22974/4605/6790/11200/10460/1062/4085/891/64946/3833/7272/89958/24137",37,"Biological Process"
"GO:0007088","regulation of mitotic nuclear division","32/198","102/12185",4.91932704202217e-33,4.88148606477585e-31,3.71638229166533e-31,"55143/991/83540/4751/1063/11130/9585/4288/3619/9700/79866/9787/701/57082/51203/55055/9088/5347/9212/332/10403/147841/699/57405/11065/6790/4085/9319/891/995/7272/157313",32,"Biological Process"
"GO:1905818","regulation of chromosome separation","28/198","71/12185",2.86269383978951e-32,2.63776789523462e-30,2.00819049061926e-30,"55143/991/83540/1063/11130/3619/9918/9700/9787/701/57082/55055/5347/9212/332/10403/147841/23397/699/57405/11065/10051/64151/4085/9319/891/7272/54892",28,"Biological Process"
"GO:0051783","regulation of nuclear division","33/198","118/12185",3.46995509258738e-32,2.98416137962515e-30,2.27190743956774e-30,"55143/991/83540/4751/1063/11130/9585/4288/3619/10635/9700/79866/9787/701/57082/51203/55055/9088/5347/9212/332/10403/147841/699/57405/11065/6790/4085/9319/891/995/7272/157313",33,"Biological Process"
"GO:0000075","cell cycle checkpoint signaling","38/198","185/12185",1.65020326825168e-31,1.33047638502792e-29,1.01292082189396e-29,"63967/55143/991/4998/83540/51514/1063/11130/983/3619/3014/8914/675/701/57082/5888/79968/55055/90381/641/5347/81620/9212/990/83990/332/10403/147841/699/57405/8318/11200/51512/2177/4085/9319/891/7272",38,"Biological Process"
